#[Parameters]
# Name = 'NoName'
# ShotNo =000000
# Date = '08/25/2026 13:09'
# DimNo = 3
# DimName = 'frame','x','y'
# DimSize = 50,128,12
# DimUnit = 'No.','pixel','pixel'
# ValNo = 1
# ValName = 'count'
# ValUnit = 'cnt'
#[Comments]
# SubShotno = 001
# Sec_from_epoch = 1787626403
# Exposure_Sec =    0.2000
# ExposureDelay_Sec =    0.2000
# CCDsetgain = 10
# EMRealGain = 1.000000
# PreAmpGain = 4.600000
# KineticCycleTime =    0.20006
#[data]
0,62,5,1555.00
0,62,6,1554.00
0,62,7,1536.00
0,62,8,1516.00
0,62,9,1508.00
0,62,10,1493.00
0,62,11,1477.00
0,63,0,1556.00
0,63,1,1593.00
0,63,2,1611.00
0,63,3,1584.00
0,63,4,1564.00
0,63,5,1544.00
0,63,6,1560.00
0,63,7,1518.00
0,63,8,1500.00
0,63,9,1501.00
0,63,10,1494.00
0,63,11,1494.00
0,64,0,1582.00
0,64,1,1570.00
0,64,2,1565.00
0,64,3,1597.00
0,64,4,1590.00
0,64,5,1545.00
0,64,6,1549.00
0,64,7,1511.00
0,64,8,1502.00
0,64,9,1508.00
0,64,10,1522.00
0,64,11,1523.00
0,65,0,1576.00
0,65,1,1599.00
0,65,2,1615.00
0,65,3,1582.00
0,65,4,1562.00
0,65,5,1538.00
0,65,6,1532.00
0,65,7,1507.00
0,65,8,1527.00
0,65,9,1525.00
0,65,10,1475.00
0,65,11,1466.00
0,66,0,1592.00
0,66,1,1593.00
0,66,2,1606.00
0,66,3,1605.00
0,66,4,1522.00
0,66,5,1529.00
0,66,6,1565.00
0,66,7,1539.00
0,66,8,1531.00
0,66,9,1533.00
0,66,10,1491.00
0,66,11,1482.00
0,67,0,1595.00
0,67,1,1612.00
0,67,2,1596.00
0,67,3,1594.00
0,67,4,1593.00
0,67,5,1562.00
0,67,6,1553.00
0,67,7,1538.00
0,67,8,1507.00
0,67,9,1509.00
0,67,10,1508.00
0,67,11,1498.00
0,68,0,1603.00
0,68,1,1591.00
0,68,2,1604.00
0,68,3,1583.00
0,68,4,1579.00
0,68,5,1562.00
0,68,6,1571.00
0,68,7,1545.00
0,68,8,1510.00
0,68,9,1480.00
0,68,10,1526.00
0,68,11,1499.00
0,69,0,1580.00
